label	content
1	901:...我出生的故乡，摸一下我念念不忘的马房的泥土。可是我像一只给剪掉了翅膀的鸟，失去了[飞翔]的希望。我的脚不能动，我的心不能飞。我的思想……但是我的思想会冲破一切阻碍，会闯过...
0	902:　　下课了。刘诗昆走在莫斯科街头——那街边的枞树，那天外红红的夕阳，那在空中[飞翔]的鸽子，那艺术雕塑旁的喷泉……莫斯科有多么美啊！以前，他可是一点都没注意。
0	903:...类，都为它的来临而高兴。鲜花盛开，果子成熟，麦地金黄，白羊般的云彩轻轻浮动。鸟儿[飞翔]，风帆高举，到处是健康、到处是愉快。绿叶、鲜花、果实和收成；温暖、光明、欢乐和生活...
0	904:...了，而且天空对它们又是未知世界，在这座城市或附近的树林，都没有可以和这双夫妻结伴[飞翔]的鸟类。如果两只鸟各飞东西，也只有各自死去。夫人说过，它们原是哪个鸟贩子任意捉来一...
0	905:　　随身使用的电扇最终的设计，可能是一种自由[飞翔]、自动导向的小机器，动力来自太空输送站，象蚊虫一样成群地盘绕在身体周围，从四面八方...
0	906:...有飞机设计师图波列夫、伊柳辛的墓地，他们设计的“图”式和“伊”式飞机正在世界各地[飞翔]；看到《莫斯科——北京》一歌作者的陵墓，使人感到友谊歌声长在人间回荡。
1	907:...了标本，美凝固了，蝴蝶的翅子不再扇动，它被研究，被赞美，被梦见。它仍然在你的梦中[飞翔]。
1	908:　　威廉·波音是美国西雅图一位木材商的儿子。他向往在蓝天[飞翔]，于是在西雅图市郊办起了一个木头飞机厂，利用那里廉价的木材制造飞机。由于威廉·波音...
0	909:...—缅甸—印度战场上。天气晴朗，红日高悬，重重叠叠的群山，显得苍翠可爱。山峰上面，[飞翔]着一架同盟国的军用运输机Ｃ－47，即ＤＣ－3的军用型。突然，中途窜出一架攻击型日本...
1	910:...个英国准将和他的战友看到天上出现一道亮光，接着又出现了一些装束奇特的、像是要展翅[飞翔]的人们，身上仿佛裹着下垂的帷幔一般。
0	911:...阳，照耀着混乱不堪的尘寰，在杂乱无章的尘世空不祥地盘旋，无力继续上升，更无力向前[飞翔]。每当我处于这心力交瘁的艰难时刻，我总要把人的雄伟形象呼唤到我的面前。
0	912:　　在狂涛怒浪中展翅[飞翔]的海鸥，有照顾“残疾者”的美德。一次，旅游者向海边投掷一些碎面包，众海鸥争相抢食，...
0	913:　　风筝是源于我国、风靡全球的民间玩具。相传鲁班看到鹞鹰在空中盘旋[飞翔]而受到启迪，就削竹为鹊，上天三日不下。墨翟曾斫木制鹞，能在空中[飞翔]。汉初韩信剖篾扎架，糊纸引线，乘风飞空，始称“纸鸢”。五代李邺在纸鸢头上装竹笛、置...
0	914:...大风筝，把自己捆在风筝上，风筝的绳子系在一辆飞奔着的马车上，风筝飞起把他带到空中[飞翔]。据说，他终于在1882年成功的制造了一架飞机。据伦敦科学博物馆航空史学家卡尔斯·...
1	915:　　许多人都这样想过，“要是我能像鸟儿一般[飞翔]，该有多妙呵！”为实现这种愿望，不惜以身相试的也不乏其人。
1	916:...证明人的臂膀装上翅膀是决不能飞行的，他计算出人的双臂不够强壮，支持不了全身在空中[飞翔]。
1	917:...人类的飞行史发生了伟大的革命。我们能飞上云天，飞上月球，飞上火星，在宇宙中自由地[飞翔]。但是，对那些勇敢的失败者，我们仅仅是记录下他们的失败吗？
1	918:　　象鸟儿一样在空中自由[飞翔]，历来为人类所向往。
1	919:...前初来西方时写过一段感受，说自己“长期生活在沉重的枷锁下，突然觉得象鸟一般自由地[飞翔]。”你现在的感觉还是这样吗？
1	920:　　女人只满足于文学创作时心灵的自由[飞翔]，女人不关注、不在意文学之外的金钱、地位和名声，不是女人看不见它们，而是它们比起女...
1	921:...议、纳粹战犯的审判、联合国成立大会……无暇一抖军装上的征尘，但我感到精神在蓝天下[飞翔]的快乐。我看到了生长在另一片土地上的宽容、平等、自由和理性的绿草坪，我看到了根植在...
1	922:...一座无边而荫爽的屋顶，我用意志这双绿色的手臂构筑围墙和藩蓠，思想的脚在这里走路或[飞翔]……
0	923:...可是它紧紧地用脚趾抠住毛皮鞋底儿，鞋底儿粘在酷寒的土地上，丝毫不肯像我计划的那样[飞翔]而起……我转而命令左脚，它倒是抬起来了，可它不是向下滑动，而是挣扎着向上挪去……青...
0	924:　　一只蝴蝶在小车之间[飞翔]。
0	925:　　它[飞翔]。
0	926:...维空间排列成空间点阵，构成了一个蜜蜂巢。上面有一群成双成对的蜜蜂，结伴欢快地自由[飞翔]。而那些没有伴侣的蜜蜂却愁眉苦脸地困在下面，一副无可奈何的窘状。华先生在画上题曰：...
1	927:　　没有一种飞鸟能够高于云朵，所以人类是最高的生物。如果人人都能头顶浮云，一边[飞翔]一边思索，那该是多么浪漫的人生意境，人们将视苦难为纤尘，发现生活是美丽的。
0	928:　　无疑，云下的[飞翔]会被云彩隔断阳光、遮住星月，而且时常为乌云所笼罩，让雨淋湿翅膀。而唯有在云上飞行，...
1	929:...苍翠的森林。两只苍鹰在远远的下方缓缓地比翼盘旋。她感到好像自己也能在云彩之间展翅[飞翔]。向西望去，可见到一座座农庄和一片片森林。
0	930:...其带到花园里，表面上在欣赏风景，实际上再次告诉客人回家的时间到了。主人有时会指着[飞翔]的鸟儿说：“瞧！它们正在离开。”
0	931:　　[飞翔]是鸟儿的快乐；
1	932:...趣的话，“缺口招财，边吃边来”。这在风趣的祝福或祈盼的话语中，追求在脉动，向往在[飞翔]。还有一件很有意思的事，盛产优质木材的广西柳州近年推出了一种出口创汇的工艺品——掌...
1	933:...不忍折磨你。如果你一定要爱我，且爱我如清风来水面，不粘不滞。爱我如黄鸟度青枝，让[飞翔]的仍去[飞翔]，扎根的仍去扎根，让两者在一刹的相逢中自成千古。
0	934:　　蜂鸟与秃鹫都在荒野上[飞翔]。
0	935:　　左右两岸都有鸟群在来回[飞翔]，有时它们掠过他的头顶向他招呼。
0	936:...里养鸟是个风尚。很多人还不愿意把它们关在局促的笼子里，所以让它们自由放任的在屋里[飞翔]。有人就登广告，专门邮售给鸟用的尿布。它的用场自然是使鸟主可以不必担心爱鸟在客厅、...
0	937:...里梦想将来。他梦见自己长大后跟妈妈搬到了别的地方；他梦见自己开着一架飞机在天空中[飞翔]。一提到飞机他的劲儿就来了，他简直是迷上了那架放在玩具店橱窗里的F—15战斗机，每...
1	938:...记忆，获致温柔的寄托，开始绵密的思考，发掘艺术创作的灵感题材，任想象的羽翼，到处[飞翔]。
0	939:　　那天晚上，我的睡眠便不断遭到这只小生命的骚扰，脑际不断掠过它[飞翔]的姿势，缕缕清风吹过，就像一首歌轻轻漫过我。我看见它和它的同族们在美丽的树丛中、岩石上筑巢，按照自己的希望和心愿在属于自己的天空中飞行，把一些不知名的草籽衔来衔去，向田园和感伤显示一片森林、一泓源泉、一际山岚。即使某一天在某一处草地或是布满陌生石头的地方跌落，它们也会以无声的鸟骨在月光下告诉所有的过往行者，这里有过[飞翔]。
0	940:　　昏沉的梦境中我放飞了这只难忘[飞翔]的小生命，在它双翅的缓缓拍动中，我从容无虑地畅然入睡。
0	941:　　生命无多。这只一生一世只习惯于[飞翔]、习惯于对着天空和大自然说悄悄话的无名小鸟，在被束住双翅后无言死去，这是使一切渴望天空的心灵颤栗和寂寞的时刻。在它无言而去的以后的日子里，我将想起这只瘦小的长满羽毛的小生命，我会感到有一种声音遥遥地呼唤我。许多关于鸟的故事，关于[飞翔]、爱和洋溢太阳气息的梦，都会涌向我，使我遍体长满羽毛，长满天空的魅力，长满诗意和颂...
1	942:　　山进化我[飞翔]的羽毛
1	943:　　“当你感受到生活中有一股力量驱使你[飞翔]时，你是绝不应该爬行的!”
1	944:...，不能对自己有丝毫的怜悯心。要排斥舒适，要斩断温柔。只有在暴风雨中才可能有豪迈的[飞翔]；只有用滴血的手指才有可能弹拨出绝响。
0	945:...落下，叼它。白鹭年年来年年来叼，它叼得开吗?白鹭终于飞走了，它来它去，每一轮回的[飞翔]都把太阳和星星留在结上。
1	946:...心情就像一只鸟投入天空的心情。因为心是空灵的，于是向往一份博大，向往一份无穷，那[飞翔]的翅膀就会舒展得分外果敢且有力。
1	947:...翻水盆甩掉小鞋，光着脚丫儿，拉着一根根阳光的金丝，像荡秋千一样，在云朵与云朵之间[飞翔]。那些让我仰视的大人们都在仰视我，一张张傻乎乎的脸。听不见他们的喝斥、训诫和甜得发...
0	948:　　再也不能[飞翔]。
0	949:　　我的故乡也有鸟儿在[飞翔]。春天来到的时候，它们的数目是在增加还是在减少?我又想，鸟儿是不需要签证的，如果它...
1	950:　　“那么告诉我你最有趣的梦吧。”你或许会涌起某种胡乱的想象：一会儿在星球[飞翔]，一会儿又长出三个头来等等。
1	951:...每一个人的心灵。我发现你的纯洁的脸庞上凝着一种思恋的沉静的忧伤。我猜想：你的心儿[飞翔]，正追随着歌手的倾诉和呼唤，在冥冥中虔诚地为谁祈祷着什么吧。就因为这，整个的你，在...
0	952:　　小林光一（日本棋圣）：[飞翔]
1	953:...051次；被问候：2249次。违反交通规则被罚款：3次。从秋千上掉下：3次。梦中[飞翔]：28次。养狗：1只；猫：7只。拨错电话号码：73次。把钥匙插进电插孔里：1次。受...
1	954:　　情歌随着轻柔的风，[飞翔]、回荡。歌声里，倾诉着男欢女爱；娓娓叙谈着家庭的温情和亲人的怀恋。歌声随风飘进了姑...
1	955:　　俄国作家屠格涅夫说：“孩子是空中[飞翔]的小鸟，心情好的时候就飞来，不高兴的时候就飞走。”
1	956:...是白费，就拿我跟她比比吧，她飞得最差劲：大白天，她都会迷路，要是她像我一样，夜里[飞翔]，她随时得摔死。
0	957:...装模作样，化为一只枯叶蝶，最后也还是被售，反而不如那翅膀两面都光彩夺目的蝴蝶到处[飞翔]，被捕捉而又生生不息。
1	958:　　萍儿，这封信，就是爸妈送给你的结婚礼物。我们希望你带着我们的祝福，快乐地[飞翔]!
0	959:　　　　凝视着[飞翔]的仙鹤，
0	960:　　藏民尊敬鹰，因为他们相信[飞翔]在那珠穆朗玛峰雪线之上的大鹰能听到神的声音。雪线上那强劲的罡风是神的旨意，是神对鹰...
0	961:...、重又感到强壮之时，又携带他的第二只雏鸦飞越大海。可他又飞累了，累得几乎无法振翅[飞翔]了。
0	962:　　老乌鸦用尽最后的气力往高处[飞翔]，拍打着翅膀，带自己的雏儿飞越波涛汹涌的大海，稳妥地来到了陆地。□
1	963:...叛……连在一起的。他那短促的生命，就像一只啼血的夜莺——不，是一只在高远的天空中[飞翔]和歌唱的云雀，苦苦地呼唤过光明和仁爱；又如一片烈火中的轻云，迎着那冷冽和疾速的西风...
0	964:　　　　向上，再向高处[飞翔]，
1	965:　　　　永远歌唱着[飞翔]，
1	966:　　　　[飞翔]着歌唱。
1	967:...转向光明，转向崇高的、最后的爱与美。雪莱的诗魂是不朽的，他将永远透过历史的云层而[飞翔]，而歌唱——
1	968:...，还有几首歌曲。我的写作偏于概念化。于我而言不达到一定的速度，是无法克服重力的，[飞翔]仅当那时才成为可能。我的爱尚且不够，因此病苦还不够深邃。大悲悯方是通往艺术绝顶的惟...
1	969:　　只剩下花间飞舞的蝴蝶，犹在忽上忽下忽左忽右的[飞翔]。
1	970:　　沙曼道：“你不是人，也不是猪，你是凤，是陆小凤，是[飞翔]在幸福的九重天上的陆小凤。”
1	971:...心常识的天光随杂语渗入，曝白掉未成形作品的层次、纵深以及那种朱天心所说的夜间奇异[飞翔]。想象的梦幻之鸟很胆小，很容易被惊跑，而且，书写的魔法有一部分是魔术是诡计，需要暗...
1	972:...，在妇女肩负大部分生活重担的村庄里，女巫骑着扫帚或更轻的东西，诸如麦穗、草杆等，[飞翔]夜空。这些景观在宗教裁判所列为禁规以前，是民间想象的一部分，或者甚至可以说是实际生...
1	973:...那样，这才是卡尔维诺所谓「抛去肉体的重量，飞向另一个世界」的基本意思。没有知识的[飞翔]，很容易成为「躲入梦境，或是逃进非理性之中」，切断掉巨大苦阨世界和自身的连结关系，...
1	974:...行出几个重要的有生殖力的关键概念，有没有能量在这些自己苦修独创的概念中，开始展翅[飞翔]。海明威的寂寞与死亡，契可夫的悲悯，谷崎的异色美，屠格涅夫的贵族品格(非阶级的)，...
1	975:我立刻看到一位身着白纱的天使，正[飞翔]在云天灵空。
1	976:我则如[飞翔]在天空的食□鸟，顿时馋吻大动。
0	977:　　我感到非常吃惊，这只蝴蝶从来没有被教育怎么[飞翔]，从来没有学习过如何去吸花蜜，没有爸爸妈妈教过它，这些都是它的第一次，它的第一次就...
0	978:　　然后，它繁衍的子孙，一代一代，也不必教育和学习，就会[飞翔]和采花了。
0	979:　　一只蝴蝶是依赖什么来安排它的一生呢？未经教育与学习，它又是如何来完成像[飞翔]或采蜜如此复杂的事呢？
0	"980:　　""我将[飞翔]！我将采蜜！我将繁衍子孙！ "
0	981:...一天，全温哥华的大雁都不会再南飞了，候鸟变成留鸟，再过几代，大雁的子孙会失去长途[飞翔]的能力，然后再过几代，子孙们甚至完全不知道有南飞这一回事了。 
1	982:　　人追随情欲而在生死时空中[飞翔]，与一只蜜蜂飞来寻找一朵花也没有什么不同！
0	983:...在温暖的屋子住久了，清晨放到林间，立刻就冻僵了；有些麻雀关在笼子里，早就忘记怎么[飞翔]了；有些是失去想飞的心了。朋友述说着。
1	984:...得麻雀的死亡给我一些启示，我们虽然在尘网中生活，但永远不要失去想飞的心，不要忘记[飞翔]的姿势。　
0	985:...有一处白鹭鸶聚集的树林，几万只鹭鸶在翠绿的林中，仿佛是苍茫的海中白帆点点，白鹭鸶[飞翔]的姿势从容优美，起飞时真像帆船初航，回巢时则像归航。
0	986:...一片宝蓝色融化了，这时，看见几只嫩黄色的蝴蝶正在蓝花上飞舞、采蜜，使我有一种天鹅[飞翔]于蓝天的想像。
1	987:　　看着秋天满山的菅芒花，我就想到在屋顶上的菅芒花，是不是从这山坡[飞翔]而去的种于呢？而屋顶上的菅芒花一旦成熟，种子会飞去哪里？会不会飞回这一片山坡？
1	988:　　菅芒花永远不死，因为它随风[飞翔]，落在任何环境都努力生长。
0	989:...威严与静定是飞越千万里江海山林而形成的，只是我要如何形容，才能让人看见灰面鹫满天[飞翔]的美呢？
0	990:　　下午喝茶的时候，看着春天里难璨的阳光，我还在想，如果蝙蝠和飞蛾都愿意在阳光下[飞翔]就好了。　
0	991:　　一只麻雀咻咻两声从屋顶上[飞翔]而下，在蕉场边跳跃着，慢慢的，它发现了白米，一步一步跳进箩筐里；孩子们把绳子一拉，箩筐砰然盖住，惊慌的麻雀打着双翼，却一点也找不到出路地悲哀的号叫出声。孩子们欢呼着自墙边出来，七八只手争着去捉那只小小的雀子，一个大孩子用原来绑竹子的那根线系住麻雀的腿、然后将它放飞。麻雀以为得到了自由，振力的[飞翔]，到屋顶高的时候才知道被缚住了脚，颓然跌落在地上，它不灰心，再飞起，又跌落，直到完...
0	992:...游客，只要花很少的钱，就可以买一对放生鸟，打开鸟笼，两只小鸟咻咻飞向空中，小鸟的[飞翔]让人感到一种无比的快慰。庙前有高僧，专门为那些放生小鸟的游客祈福。
0	993:...么自己不肯做功德，一定要由别人来做？我们看到放生的场面是很美的，小鸟在空中自由的[飞翔]，海龟缓缓的在水里邀游，任何人都可以感受那种快乐，唯一不能感受到的恐怕是那些小贩吧...
1	994:　　人是不能[飞翔]的，可是思想的翅膀却可以振风而起，飞到不可知的远方，这也就是人可以无限的所在。不久...
0	995:　　于是，他们捉到天鹅以后，用三个方法来使天鹅不能[飞翔]。
0	996:　　一是把天鹅双翼的羽毛剪掉一边，使天鹅失去平衡，不能[飞翔]。
0	997:...态，所以就普遍的使用第三种方法，久而久之，天鹅就失去起飞的能力，甚至忘记自己也会[飞翔]了。那些能飞越大山大海的天鹅就成为贵族的宠物了。
0	998:...客乞讨食物，使我的心中充满感慨，这些在湖边乞食的天鹅，可知道自己的祖先曾经自由的[飞翔]吗？
0	"999:...小鸟，怎么能了解天鹅飞行的壮志呢？""这句话成为一种讽刺，因为燕子和麻雀依然在天空[飞翔]，天鹅却由于人类的私心，变成不能[飞翔]的鸟了。"
1	1000:　　我一直深信人的心里也有一只天鹅，可以任思想和创造力无边的[飞翔]，许多人受到欲望的捆绑，或在生活中被剪去飞行的壮志，或由于起飞的湖泊太小，久而久之...
0	1001:　　自由的[飞翔]于天空，乃是一只鸟的天赋，不管是天鹅、孔雀或燕子、麻雀。
1	1002:哦，若鸿，让两个崇尚自由的灵魂，一起[飞翔]吧，好不好？
1	1003:...期盼、祝福中诞生，将来也会在这么多人的关爱中长大，然后，怀抱着众人的希望和梦想去[飞翔]，去开拓他的人生，他真是世界上最幸福的孩子了！
0	1004:　　问雁儿，你为何[飞翔]？
1	1005:...陶丹枫自比为一只大雁——不，晓霜不是大雁，她是只小小的云雀，善鸣，善歌，善舞，善[飞翔]，善失踪。
1	1006:就这样走了吗？就这样离开她眷恋的地方？问雁儿，你来自何方？问雁儿，你为何[飞翔]？问雁儿，你可愿留下？问雁儿，你可愿成双？
1	1007:　　问雁儿，你为何[飞翔]？
1	1008:...景仰。野兽派大师马谛斯有一幅昼，就是以伊卡罗斯为主角，画了黑色的身体、红色的心，[飞翔]在蓝色的天幕里，四周都是星辰，那是马谛斯心目中的伊卡罗斯。虽然他最终是坠落了，但他...
1	1009:　　透过阅读「哈利波特」之後，如果对於当中的隐身术，或者对於当中变形的方法、[飞翔]的方法有兴趣的话，那到底人在真实的科学世界里面，可以做到哪一些事情？或者即将做到哪...
1	1010:...了自己的那个异己者是谁。于是“背叛成性”四个字，使他此番认识骤然升华。一个跃进，[飞翔]。顿时，两年的苦想有了成果。
1	1011:...听上去是那么的轻飘飘毫无掩饰之处。我已经能够分辨其中的那个声音，从我母亲张开的嘴[飞翔]而出，她滔滔不绝，就像是石片在水面上滑过去激起一连串的波浪，我意识到了母亲的遥远，...
1	1012:...开了躯体。躯体则沉重地掉了下去，和许多别的躯体混在了一起。而头颅和四肢还在半空中[飞翔]。随即那五个刽子手勒住了马，他的头颅和四肢便也掉在了地上，也和别的头颅和四肢混在一...
1	1013:...。他看着站在门口手足无措的李英，开始吹奏。似乎有一条宽阔的，但是薄薄的水在天空里[飞翔]。在田野里行走的是树木，它们的身体发出的哗哗的响声……江轮离开万县的时候黑夜沉沉，...
1	1014:箫声飞向屋外的雨中。箫声和某种情景有关，是这样的情景：阳光贴着水面[飞翔]，附近的草地上有彩色的蝴蝶。但是草地上没有行走的孩子，孩子还没有出生。
0	1015:...另一具身体。曾经有一只麻雀从窗外飞进来，飞入风琴的歌唱里。孩子们的目光追随着麻雀[飞翔]。
1	1016:...，李英的哭声沉默已久后再度升起。大伟回来时带来了一个孩子，他的喊声还在胡同里时就[飞翔]了过来。“李英，李英——星星来了！”
1	1017:...那时候钟其民举起了箫。戴着纸眼镜的星星能够看到一切，他走了很多路回到了家中。箫声[飞翔]而起。暮色临近，田野总是无边无际，落日的光芒温暖无比。路在田野里的延伸，犹如鱼在水...
1	1018:...主，没有得到回答的女人立刻用哭声呼唤地主。她们的声音像是啼叫的夜鸟一样，在月光里[飞翔]。当她们来到村口粪缸前时，地主歪着身体躺在地上已经死去了。
1	1019:...像往常一样在夜晚游荡于住宅区窗帘的光芒之中。我的想入非非在此刻像一只蝙蝠一样迅速[飞翔]。我的想象正把自己带向一个不可知的地方。我感到自己正在远离住宅区，正在进入的地方由...
0	1020:...。事实上，鸽子是在进行晚餐前的盘旋。它们从这个屋顶起飞，排成屋顶的倾斜进行弧形的[飞翔]。然后又在另一个屋顶上降落，现在是晚餐前的散步。它们在屋顶的边缘行走，神态自若。
0	1021:...，开始打量起屋内的摆设，她突然低声叫道：“窗帘。”窗帘没有扯上，此刻窗外有鸽子在[飞翔]。他朝窗口走去。这是一个失误。对于这样的女人来说，一个小小的失误就会使前程艰难。他...
0	1022:她走后，他重新拉开了窗帘，站在窗口看起了那些[飞翔]的鸽子，看了一会才走到写字台前，拿起了那封信，有时候一张
1	1023:...出来，他似乎看着那辆洒水车远去，然后小心翼翼地穿越马路，自行车的铃声在他四周迅速[飞翔]。
1	1024:...才那里得知这些时，并不像我父亲认为的那样是孙有元在瞎折腾。我祖父认为灵魂仍在附近[飞翔]，对他们来说是真实可信的。那个中午，那时我不再敲打木条。我看到几个老人拿着两个稻草...
1	1025:...处去啦。后来他喜气洋洋地看着窗外的天空。我不知道他是否想象出了一匹白马在空中展翅[飞翔]。家中乱七八糟的声响一遍一遍走下楼梯，他似乎有所感觉，但他没有进一步去知道这些声响...
1	1026:童年时，我们对飞马牌烟盒上[飞翔]的骏马迷恋不已，我们生长的平原只有牛哞哞叫唤着走过，那些绵羊总是长久地被关在茅棚里。对于猪，我们都不喜欢。我们最为热爱的是[飞翔]的白马，我们从没有见过它们。后来一群军人来到了孙荡，一辆马车在夜深人静的时刻穿越了...
1	1027:...店，飞过了影剧院，飞过了医院——飞过医院以后，国庆像是被击中似的放下了手臂，他的[飞翔]夭折了。他哭丧着脸，贴着墙壁往我们来的方向走去。他都没有和我们说一句话，我们不知道发生了什么，赶紧追上去问他为什么不去看飞马了。可他只知道不停地往前走，我们去拉住他，他生气地打开我们的手，哭泣着说：“你们别理我。”我和刘小青傻头傻脑地互相看了半晌，然后惊愕地看着他走远。随即我们就不再吃惊，我们立刻忘记了他。我和刘小青张开手臂继续奔跑，要去看[飞翔]的马。
1	1028:...自己的欣赏之中，我还是一个孩子，可我已经能够看到成年人的缺点了。我的想象开始展翅[飞翔]，我布置了这样的场景，老师和我在课堂上进行了争论，我那时滔滔不绝妙语连串，因为我有...
1	1029:正在我一边[飞翔]，一边胡思乱想的时候，碰上了两个姑娘。这两个姑娘岁数跟我差不多，穿着打扮也带着那么...
0	1030:...支离破碎极不连贯的断片……校园的晨钟与夜灯，图书馆的耳语，女友的会心微笑，雄鹰的[飞翔]……一切化为乌有，撞落在求告无门的铜墙铁壁上……也许为了解下生命的桎梏，用自己的双...
1	1031:...笑声……那一切富于动人化的音乐织体，形成充 满生命之火的大合唱。而在那和声顶端，[飞翔]着骄傲、甜美的女声领唱，那是森林女仙的歌 唱她的绿色音乐……
0	1032:这是一幅国画，画的只是一棵青松和一只雄鹰，那鹰却是展翅[飞翔]着。边上题着字∶
1	1033:...觉，而真的同德强象两只英勇的鸟，在高山峻岭上，在浩瀚海洋上，在冰天雪地中……到处[飞翔]！之后，双双落在鲜花盛开的青枝上，享受着浓郁醉心的芬芳！……
0	1034:...。在初升的太阳下，方阵凝固了似的纹丝不动，仿佛一张由三千万个兵马俑构成的巨毯，但[飞翔]的鸟群误入这巨毯上空时，立刻感到了下方浓重的杀气，鸟群顿时大乱，惊慌混乱地散开或绕...
1	1035:...员又一遍阅读来自地球的信息，他的思绪在地球那永不封冻的蓝色海洋和翠绿的森林田野间[飞翔]，感受着那和煦的阳光和清凉的微风的抚摸，那是个多么美丽的世界啊，二百多轮文明幻想中...
0	1036:...，远远地飞过两棵巨树之间，变成了一个小小的蜻蜒，有一群群这样的蜻蜒在城市的巨树间[飞翔]，但最引人注目的还是飞行的车流，像海底植物间川流不息的鱼群。朝阳照进了城市，被巨树...
0	1037:三十分钟后，灿烂的巨龙仍在[飞翔]，但龙身上的棱火球已经消失了，龙尾也不再有血色。这时，金属云团中已没有一艘战舰存在...
1	1038:...出去，他感到遗憾，但并不悲伤，这不仅仅是因为自己尽了责任。他已经获得自由的思想在[飞翔]。他想到，宇宙很可能也是全息的，每一点都拥有全部，即使有一个原子留下来，就留下了宇...
1	"1039:...她却想象那是她的DX3906给云照出的玫瑰色。她梦到那颗星星,梦中她在恒星的表面[飞翔],那是一颗玫瑰色的星球.没有灼人的烈焰,只有春风般的清凉,恒星表面是清澈的海洋,能..."
0	"1040:...植物画到画里。但有一天,飞来了一条渊龙,那龙通体鸟黑,既能弃深海潜游,又能在高空[飞翔],先后有三个大画师画下了它,但它仍然在画外潜游和[飞翔]。后来,画师们筹钱雇了一名魔法武士,武士用火剑杀死了渊龙,那场搏杀使赫尔辛根默斯肯..."
1	"1041:...着划船的长帆,他此时显得更加强健有力,强劲的肌肉块块鼓起,两支长桨在他手中像一对[飞翔]的翅膀,推动着小船平稳前行。这人似乎天生是一个水手,在海上显然比在陆地更加自如。“..."
1	"1042:回到坐标上来,空间中有许多坐标在穿行,如同母世界的天空中[飞翔]的矩阵虫。坐标拾取由主核进行,主核吞下空间中弥散的所有信息,中膜的、长膜的和轻膜的..."
1	1043:...着不得劲儿，他又坐下来，把小本掀开，在大腿上一放，提笔写道：“我，我要歌唱，我要[飞翔]，我——”
0	1044:玉带桥是六桥之冠，桥身用汉白玉和青石砌成，洁白的桥栏望柱上，雕刻着千姿百态向云中[飞翔]的仙鹤；弧形高拱，形若玉带，半圆的桥洞与水中的倒影，构成一轮透明的圆月，四周桥栏望...
1	1045:　　俞山松抬头望望远去的雁群，他的心，也像跟着这群季候鸟在蓝天下[飞翔]。
1	1046:　　为了这句话，我一路上湿漉漉地[飞翔]，然后到了他那大得可以四处发疯的公寓。
1	1047:而和马克的每一次肌肤相亲都给我这种微痛而[飞翔]着的感觉。
1	1048:...活窒息，我的呼吸同样将会停止，如果你对爱的表达出现了黑洞，我也没法在完美的抒情中[飞翔]，如果你把灵魂出卖给恶魔后，我的胸膛里也会被插上匕首。
1	1049:...轻唤我的名字，他身着白衣，带着经久不败的美貌和爱走向我，我们用玻璃丝般透明的翅膀[飞翔]，草坪、房屋、街道，一个又一个掠过我们。
0	1050:山崖上，半空中，林木间，莺、画眉、百灵、燕子、黄雀等等鸟鹊，得意地[飞翔]着、鸣叫着，鸟鸣和着溪水的流声，在春风里轻轻地回荡。
0	"1051:詹石磴这时把眼移向不远处的丹湖,去看在薄暮的水面上[飞翔]着的一对白鹭,以此来遮掩他眼中涌出来的大团快意.哈哈,你也尝尝难受的滋味吧,甭总让..."
1	1052:今天起床，寒风吹得草棚棚里的草纸都飞扬了起来，像是黄蝴蝶似的在[飞翔]，忽上忽下。
1	1053:...边缘一排蝴蝶花，蓝的，紫的，杏黄的和粉红的花瓣像真的蝴蝶一样，仿佛在那里展开翅膀[飞翔]。
0	1054:三五只麻雀从上空飞过，一边张开小小的翅膀[飞翔]，一边欢快地啾啁着，多么开心啊！他的心也随着小鸟飞向辽阔的天空了。
1	1055:...裤的口袋里，其余四个手指在外边摆动，像是长在大腿上的两只小翅膀似的，仿佛要从卧房[飞翔]出去。
0	1056:...地飘动着，多么自由自在呀！一阵麻雀唧唧喳喳地啁啾着，展开两个翅膀高高兴兴地在天空[飞翔]。
0	1057:　　她的弄堂如同忽然来了一群白色的蝴蝶，白花轻轻地在上空[飞翔]。
1	1058:...然开朗，仿佛从今天或明天起就要开始恢复她的马上生涯，像鸟儿一样在无边的天空中自由[飞翔]，她在开始的时候只让玉花骢缓缓奔驰。
0	1059:...种惯于起早的乌儿开始在枝上婉转歌唱，云雀一边在欢快地叫着，一边在薄薄的熹微中上下[飞翔]。
0	1060:人山东境，大旱百日以上，禾苗尽枯，而飞蝗由微山湖荒滩上向东南[飞翔]，所过之处遮天蔽日，寸草不留。
0	1061:蓝天上正有一只苍鹰自由地盘旋[飞翔]，用锐利的眼睛俯瞰地上，发出来高亢雄壮的叫声。
1	1062:她读着艾青、田间的诗，自己也悄悄写着什么“[飞翔]，[飞翔]，飞向自由的地方”的句子。
1	1063:一种莫名的恐怖在这小小的房间里[飞翔]，渐渐地压下来。
1	1064:那个不断地在空中[飞翔]的死的恐怖把一切别的感觉都赶走了。
1	1065:我不会控股，因为那一空间不是我能[飞翔]的天地。
1	1066:...屋子里，他必须使自己到一个广大的世界里去，好像那里才无拘无束，他的思绪才可以随意[飞翔]。黑色将一切都染成一个颜色，淳朴而厚重，绿的叶子、白的沙土、棕色的树干，都化为一种...
1	1067:...。一旦有了这种自由，它也就无所不往、无往不胜，在历史的长河中遨游，在人类的高空中[飞翔]。
